geo_type,region,trans_type,sub_region,country,date,dir_request
city,Chicago,transit,Illinois,United States,2020-06-26,42.06
city,Chicago,transit,Illinois,United States,2020-06-27,45.38
city,Chicago,transit,Illinois,United States,2020-06-28,40.84
city,Chicago,transit,Illinois,United States,2020-06-29,44.32
city,Chicago,transit,Illinois,United States,2020-06-30,46.91
city,Chicago,transit,Illinois,United States,2020-07-01,48.43
city,Chicago,transit,Illinois,United States,2020-07-02,50.64
city,Chicago,transit,Illinois,United States,2020-07-03,49.17
city,Chicago,transit,Illinois,United States,2020-07-04,42.51
city,Chicago,transit,Illinois,United States,2020-07-05,39.21
city,Chicago,transit,Illinois,United States,2020-07-06,49.12
city,Chicago,transit,Illinois,United States,2020-07-07,48.22
city,Chicago,transit,Illinois,United States,2020-07-08,48.25
city,Chicago,transit,Illinois,United States,2020-07-09,48.01
city,Chicago,transit,Illinois,United States,2020-07-10,50.32
city,Chicago,transit,Illinois,United States,2020-07-11,47.2
city,Chicago,transit,Illinois,United States,2020-07-12,41.37
city,Chicago,transit,Illinois,United States,2020-07-13,48.75
city,Chicago,transit,Illinois,United States,2020-07-14,48.49
city,Chicago,transit,Illinois,United States,2020-07-15,44.99
city,Chicago,transit,Illinois,United States,2020-07-16,49.52
city,Chicago,transit,Illinois,United States,2020-07-17,53.47
city,Chicago,transit,Illinois,United States,2020-07-18,48.66
city,Chicago,transit,Illinois,United States,2020-07-19,37.63
city,Chicago,transit,Illinois,United States,2020-07-20,47.24
city,Chicago,transit,Illinois,United States,2020-07-21,45.69
city,Chicago,transit,Illinois,United States,2020-07-22,48.73
city,Chicago,transit,Illinois,United States,2020-07-23,49.73
city,Chicago,transit,Illinois,United States,2020-07-24,52.3
city,Chicago,transit,Illinois,United States,2020-07-25,49.31
city,Chicago,transit,Illinois,United States,2020-07-26,40.89
city,Chicago,transit,Illinois,United States,2020-07-27,45.19
city,Chicago,transit,Illinois,United States,2020-07-28,47.42
city,Chicago,transit,Illinois,United States,2020-07-29,46.8
city,Chicago,transit,Illinois,United States,2020-07-30,47.82
city,Chicago,transit,Illinois,United States,2020-07-31,50.66
city,Chicago,transit,Illinois,United States,2020-08-01,47.67
city,Chicago,transit,Illinois,United States,2020-08-02,39.33
city,Chicago,transit,Illinois,United States,2020-08-03,47.88
city,Chicago,transit,Illinois,United States,2020-08-04,48.32
city,Chicago,transit,Illinois,United States,2020-08-05,47.65
city,Chicago,transit,Illinois,United States,2020-08-06,48.57
city,Chicago,transit,Illinois,United States,2020-08-07,52.39
city,Chicago,transit,Illinois,United States,2020-08-08,48.58
city,Chicago,transit,Illinois,United States,2020-08-09,41.95
city,Chicago,transit,Illinois,United States,2020-08-10,43.26
city,Chicago,transit,Illinois,United States,2020-08-11,48.8
city,Chicago,transit,Illinois,United States,2020-08-12,49.45
city,Chicago,transit,Illinois,United States,2020-08-13,49.2
city,Chicago,transit,Illinois,United States,2020-08-14,52.24
city,Chicago,transit,Illinois,United States,2020-08-15,49.13
city,Chicago,transit,Illinois,United States,2020-08-16,43.36
city,Chicago,transit,Illinois,United States,2020-08-17,47.67
city,Chicago,transit,Illinois,United States,2020-08-18,47.93
city,Chicago,transit,Illinois,United States,2020-08-19,48.76
city,Chicago,transit,Illinois,United States,2020-08-20,50.28
city,Chicago,transit,Illinois,United States,2020-08-21,53.44
city,Chicago,transit,Illinois,United States,2020-08-22,51.45
city,Chicago,transit,Illinois,United States,2020-08-23,41.59
city,Chicago,transit,Illinois,United States,2020-08-24,47.07
city,Chicago,transit,Illinois,United States,2020-08-25,47.41
city,Chicago,transit,Illinois,United States,2020-08-26,47.38
city,Chicago,transit,Illinois,United States,2020-08-27,47.28
city,Chicago,transit,Illinois,United States,2020-08-28,51.12
city,Chicago,transit,Illinois,United States,2020-08-29,49.49
city,Chicago,transit,Illinois,United States,2020-08-30,41.56
city,Chicago,transit,Illinois,United States,2020-08-31,47.37
city,Chicago,transit,Illinois,United States,2020-09-01,45.29
city,Chicago,transit,Illinois,United States,2020-09-02,50.19
city,Chicago,transit,Illinois,United States,2020-09-03,51.89
city,Chicago,transit,Illinois,United States,2020-09-04,57.64
city,Chicago,transit,Illinois,United States,2020-09-05,53.6
city,Chicago,transit,Illinois,United States,2020-09-06,41.96
city,Chicago,transit,Illinois,United States,2020-09-07,43.38
city,Chicago,transit,Illinois,United States,2020-09-08,43.5
city,Chicago,transit,Illinois,United States,2020-09-09,45.09
city,Chicago,transit,Illinois,United States,2020-09-10,46.09
city,Chicago,transit,Illinois,United States,2020-09-11,51.26
city,Chicago,transit,Illinois,United States,2020-09-12,46.6
city,Chicago,transit,Illinois,United States,2020-09-13,44.66
city,Chicago,transit,Illinois,United States,2020-09-14,45.49
city,Chicago,transit,Illinois,United States,2020-09-15,47.3
city,Chicago,transit,Illinois,United States,2020-09-16,49.47
city,Chicago,transit,Illinois,United States,2020-09-17,50.39
city,Chicago,transit,Illinois,United States,2020-09-18,55.76
city,Chicago,transit,Illinois,United States,2020-09-19,56.84
city,Chicago,transit,Illinois,United States,2020-09-20,45.6
city,Chicago,transit,Illinois,United States,2020-09-21,47.11
city,Chicago,transit,Illinois,United States,2020-09-22,48.4
city,Chicago,transit,Illinois,United States,2020-09-23,49.49
city,Chicago,transit,Illinois,United States,2020-09-24,49.31
city,Chicago,transit,Illinois,United States,2020-09-25,58.47
city,Chicago,transit,Illinois,United States,2020-09-26,56.64
city,Chicago,transit,Illinois,United States,2020-09-27,44.23
city,Chicago,transit,Illinois,United States,2020-09-28,45.33
city,Chicago,transit,Illinois,United States,2020-09-29,45.29
city,Chicago,transit,Illinois,United States,2020-09-30,45.46
city,Chicago,transit,Illinois,United States,2020-10-01,46.31
city,Chicago,transit,Illinois,United States,2020-10-02,53.27
city,Chicago,transit,Illinois,United States,2020-10-03,54.87
city,Chicago,transit,Illinois,United States,2020-10-04,43.34
city,Chicago,transit,Illinois,United States,2020-10-05,46.21
city,Chicago,transit,Illinois,United States,2020-10-06,47.74
city,Chicago,transit,Illinois,United States,2020-10-07,48.65
city,Chicago,transit,Illinois,United States,2020-10-08,50.76
city,Chicago,transit,Illinois,United States,2020-10-09,58.3
city,Chicago,transit,Illinois,United States,2020-10-10,58.73
city,Chicago,transit,Illinois,United States,2020-10-11,45.94
city,Chicago,transit,Illinois,United States,2020-10-12,45.24
city,Chicago,transit,Illinois,United States,2020-10-13,47.47
city,Chicago,transit,Illinois,United States,2020-10-14,47.92
city,Chicago,transit,Illinois,United States,2020-10-15,48.71
city,Chicago,transit,Illinois,United States,2020-10-16,54.47
city,Chicago,transit,Illinois,United States,2020-10-17,54.22
city,Chicago,transit,Illinois,United States,2020-10-18,39.27
city,Chicago,transit,Illinois,United States,2020-10-19,43.37
city,Chicago,transit,Illinois,United States,2020-10-20,44.61
city,Chicago,transit,Illinois,United States,2020-10-21,45.44
city,Chicago,transit,Illinois,United States,2020-10-22,47.77
city,Chicago,transit,Illinois,United States,2020-10-23,48.97
city,Chicago,transit,Illinois,United States,2020-10-24,52.93
city,Chicago,transit,Illinois,United States,2020-10-25,39.02
city,Chicago,transit,Illinois,United States,2020-10-26,41.64
city,Chicago,transit,Illinois,United States,2020-10-27,42.28
city,Chicago,transit,Illinois,United States,2020-10-28,43.58
city,Chicago,transit,Illinois,United States,2020-10-29,43.4
city,Chicago,transit,Illinois,United States,2020-10-30,50
city,Chicago,transit,Illinois,United States,2020-10-31,45.28
city,Chicago,transit,Illinois,United States,2020-11-01,34.29
city,Chicago,transit,Illinois,United States,2020-11-02,42.31
city,Chicago,transit,Illinois,United States,2020-11-03,40.02
city,Chicago,transit,Illinois,United States,2020-11-04,38.29
city,Chicago,transit,Illinois,United States,2020-11-05,41.58
city,Chicago,transit,Illinois,United States,2020-11-06,46.92
city,Chicago,transit,Illinois,United States,2020-11-07,46.01
city,Chicago,transit,Illinois,United States,2020-11-08,37.66
city,Chicago,transit,Illinois,United States,2020-11-09,42.04
city,Chicago,transit,Illinois,United States,2020-11-10,38.84
city,Chicago,transit,Illinois,United States,2020-11-11,38.8
city,Chicago,transit,Illinois,United States,2020-11-12,38.22
city,Chicago,transit,Illinois,United States,2020-11-13,42.42
city,Chicago,transit,Illinois,United States,2020-11-14,38.81
city,Chicago,transit,Illinois,United States,2020-11-15,30.76
city,Chicago,transit,Illinois,United States,2020-11-16,37.02
city,Chicago,transit,Illinois,United States,2020-11-17,36.23
city,Chicago,transit,Illinois,United States,2020-11-18,35.13
city,Chicago,transit,Illinois,United States,2020-11-19,37.45
city,Chicago,transit,Illinois,United States,2020-11-20,39.44
city,Chicago,transit,Illinois,United States,2020-11-21,35.5
city,Chicago,transit,Illinois,United States,2020-11-22,29.51
city,Chicago,transit,Illinois,United States,2020-11-23,36.22
city,Chicago,transit,Illinois,United States,2020-11-24,34.4
city,Chicago,walking,Illinois,United States,2020-01-13,100
city,Chicago,walking,Illinois,United States,2020-01-14,104.58
city,Chicago,walking,Illinois,United States,2020-01-15,107.2
city,Chicago,walking,Illinois,United States,2020-01-16,104.82
city,Chicago,walking,Illinois,United States,2020-01-17,128.05
city,Chicago,walking,Illinois,United States,2020-01-18,142.28
city,Chicago,walking,Illinois,United States,2020-01-19,94.61
city,Chicago,walking,Illinois,United States,2020-01-20,94.64
city,Chicago,walking,Illinois,United States,2020-01-21,90.79
city,Chicago,walking,Illinois,United States,2020-01-22,96.11
city,Chicago,walking,Illinois,United States,2020-01-23,97.16
city,Chicago,walking,Illinois,United States,2020-01-24,128.42
city,Chicago,walking,Illinois,United States,2020-01-25,145.78
city,Chicago,walking,Illinois,United States,2020-01-26,92.82
city,Chicago,walking,Illinois,United States,2020-01-27,92.37
city,Chicago,walking,Illinois,United States,2020-01-28,93.16
city,Chicago,walking,Illinois,United States,2020-01-29,94.11
city,Chicago,walking,Illinois,United States,2020-01-30,100.39
city,Chicago,walking,Illinois,United States,2020-01-31,135.92
city,Chicago,walking,Illinois,United States,2020-02-01,152.61
city,Chicago,walking,Illinois,United States,2020-02-02,105.94
city,Chicago,walking,Illinois,United States,2020-02-03,96.07
city,Chicago,walking,Illinois,United States,2020-02-04,94.47
city,Chicago,walking,Illinois,United States,2020-02-05,95.46
city,Chicago,walking,Illinois,United States,2020-02-06,97.42
city,Chicago,walking,Illinois,United States,2020-02-07,132.03
city,Chicago,walking,Illinois,United States,2020-02-08,162.66
city,Chicago,walking,Illinois,United States,2020-02-09,92.79
city,Chicago,walking,Illinois,United States,2020-02-10,95.88
city,Chicago,walking,Illinois,United States,2020-02-11,100.79
city,Chicago,walking,Illinois,United States,2020-02-12,100.75
city,Chicago,walking,Illinois,United States,2020-02-13,108.59
city,Chicago,walking,Illinois,United States,2020-02-14,169.24
city,Chicago,walking,Illinois,United States,2020-02-15,202.36
city,Chicago,walking,Illinois,United States,2020-02-16,153.66
city,Chicago,walking,Illinois,United States,2020-02-17,107.31
city,Chicago,walking,Illinois,United States,2020-02-18,101.66
city,Chicago,walking,Illinois,United States,2020-02-19,103.78
city,Chicago,walking,Illinois,United States,2020-02-20,109.88
city,Chicago,walking,Illinois,United States,2020-02-21,152.73
city,Chicago,walking,Illinois,United States,2020-02-22,197.98
city,Chicago,walking,Illinois,United States,2020-02-23,132.62
city,Chicago,walking,Illinois,United States,2020-02-24,94.5
city,Chicago,walking,Illinois,United States,2020-02-25,91.12
city,Chicago,walking,Illinois,United States,2020-02-26,95.13
city,Chicago,walking,Illinois,United States,2020-02-27,111.01
city,Chicago,walking,Illinois,United States,2020-02-28,153.08
city,Chicago,walking,Illinois,United States,2020-02-29,190.37
city,Chicago,walking,Illinois,United States,2020-03-01,137.23
city,Chicago,walking,Illinois,United States,2020-03-02,110.47
city,Chicago,walking,Illinois,United States,2020-03-03,110.86
city,Chicago,walking,Illinois,United States,2020-03-04,115.71
city,Chicago,walking,Illinois,United States,2020-03-05,121.4
city,Chicago,walking,Illinois,United States,2020-03-06,152.14
city,Chicago,walking,Illinois,United States,2020-03-07,210.66
city,Chicago,walking,Illinois,United States,2020-03-08,152.32
city,Chicago,walking,Illinois,United States,2020-03-09,99.89
city,Chicago,walking,Illinois,United States,2020-03-10,114.13
city,Chicago,walking,Illinois,United States,2020-03-11,109.88
city,Chicago,walking,Illinois,United States,2020-03-12,113.02
city,Chicago,walking,Illinois,United States,2020-03-13,145.88
city,Chicago,walking,Illinois,United States,2020-03-14,154.52
city,Chicago,walking,Illinois,United States,2020-03-15,85.03
city,Chicago,walking,Illinois,United States,2020-03-16,64.43
city,Chicago,walking,Illinois,United States,2020-03-17,69.29
city,Chicago,walking,Illinois,United States,2020-03-18,47.92
city,Chicago,walking,Illinois,United States,2020-03-19,47.39
city,Chicago,walking,Illinois,United States,2020-03-20,52.42
city,Chicago,walking,Illinois,United States,2020-03-21,44.05
city,Chicago,walking,Illinois,United States,2020-03-22,30.86
city,Chicago,walking,Illinois,United States,2020-03-23,38.71
city,Chicago,walking,Illinois,United States,2020-03-24,43.43
city,Chicago,walking,Illinois,United States,2020-03-25,52.92
city,Chicago,walking,Illinois,United States,2020-03-26,39.76
city,Chicago,walking,Illinois,United States,2020-03-27,44.42
city,Chicago,walking,Illinois,United States,2020-03-28,41.54
city,Chicago,walking,Illinois,United States,2020-03-29,34.73
city,Chicago,walking,Illinois,United States,2020-03-30,42.66
city,Chicago,walking,Illinois,United States,2020-03-31,40.45
city,Chicago,walking,Illinois,United States,2020-04-01,46.02
city,Chicago,walking,Illinois,United States,2020-04-02,49.62
city,Chicago,walking,Illinois,United States,2020-04-03,58.08
city,Chicago,walking,Illinois,United States,2020-04-04,47.03
city,Chicago,walking,Illinois,United States,2020-04-05,43.43
city,Chicago,walking,Illinois,United States,2020-04-06,45.63
city,Chicago,walking,Illinois,United States,2020-04-07,59.13
city,Chicago,walking,Illinois,United States,2020-04-08,46.38
city,Chicago,walking,Illinois,United States,2020-04-09,43.13
city,Chicago,walking,Illinois,United States,2020-04-10,53.01
city,Chicago,walking,Illinois,United States,2020-04-11,54.02
city,Chicago,walking,Illinois,United States,2020-04-12,38.82
city,Chicago,walking,Illinois,United States,2020-04-13,42.32
city,Chicago,walking,Illinois,United States,2020-04-14,41.34
city,Chicago,walking,Illinois,United States,2020-04-15,41.05
city,Chicago,walking,Illinois,United States,2020-04-16,47.57
city,Chicago,walking,Illinois,United States,2020-04-17,46.64
city,Chicago,walking,Illinois,United States,2020-04-18,62.15
city,Chicago,walking,Illinois,United States,2020-04-19,53.67
city,Chicago,walking,Illinois,United States,2020-04-20,56.26
city,Chicago,walking,Illinois,United States,2020-04-21,50.12
